Time,RA2,RA1,
4.9100243e-05,4.08000e-01,7.99999e-02,
4.9200244e-05,4.12000e-01,7.99999e-02,
4.9300244e-05,4.16000e-01,-0.00000e+00,
4.9400245e-05,4.20000e-01,7.99999e-02,
4.9500246e-05,4.12000e-01,-0.00000e+00,
4.9600247e-05,4.12000e-01,7.99999e-02,
4.9700247e-05,4.20000e-01,7.99999e-02,
4.9800248e-05,4.20000e-01,7.99999e-02,
4.9900249e-05,4.16000e-01,-0.00000e+00,
5.0000250e-05,4.16000e-01,7.99999e-02,
5.0100251e-05,4.24000e-01,7.99999e-02,
5.0200251e-05,4.24000e-01,7.99999e-02,
5.0300252e-05,4.20000e-01,7.99999e-02,
5.0400253e-05,4.16000e-01,7.99999e-02,
5.0500254e-05,4.28000e-01,7.99999e-02,
5.0600254e-05,4.24000e-01,7.99999e-02,
5.0700255e-05,4.24000e-01,7.99999e-02,
5.0800256e-05,4.28000e-01,7.99999e-02,
5.0900257e-05,4.24000e-01,7.99999e-02,
5.1000257e-05,4.28000e-01,7.99999e-02,
5.1100258e-05,4.24000e-01,-0.00000e+00,
5.1200259e-05,4.28000e-01,7.99999e-02,
5.1300260e-05,4.24000e-01,7.99999e-02,
5.1400260e-05,4.32000e-01,-0.00000e+00,
5.1500261e-05,4.28000e-01,7.99999e-02,
5.1600262e-05,4.28000e-01,7.99999e-02,
5.1700263e-05,4.40000e-01,7.99999e-02,
5.1800263e-05,4.24000e-01,7.99999e-02,
5.1900264e-05,4.40000e-01,-0.00000e+00,
5.2000265e-05,4.40000e-01,7.99999e-02,
5.2100266e-05,4.24000e-01,-0.00000e+00,
5.2200267e-05,4.56000e-01,7.99999e-02,
5.2300267e-05,4.12000e-01,-0.00000e+00,
5.2400268e-05,4.12000e-01,7.99999e-02,
5.2500269e-05,4.56000e-01,-0.00000e+00,
5.2600270e-05,4.16000e-01,7.99999e-02,
5.2700270e-05,4.56000e-01,-0.00000e+00,
5.2800271e-05,4.48000e-01,7.99999e-02,
5.2900272e-05,4.20000e-01,-0.00000e+00,
5.3000273e-05,4.60000e-01,7.99999e-02,
5.3100273e-05,4.28000e-01,-0.00000e+00,
5.3200274e-05,4.40000e-01,7.99999e-02,
5.3300275e-05,4.56000e-01,7.99999e-02,
5.3400276e-05,4.32000e-01,7.99999e-02,
5.3500276e-05,4.48000e-01,-0.00000e+00,
5.3600277e-05,4.40000e-01,7.99999e-02,
5.3700278e-05,4.52000e-01,-0.00000e+00,
5.3800279e-05,4.52000e-01,7.99999e-02,
5.3900279e-05,4.40000e-01,7.99999e-02,
5.4000280e-05,4.44000e-01,7.99999e-02,
5.4100281e-05,4.48000e-01,-0.00000e+00,
5.4200282e-05,4.44000e-01,7.99999e-02,
5.4300282e-05,4.52000e-01,-0.00000e+00,
5.4400283e-05,4.44000e-01,7.99999e-02,
5.4500284e-05,4.56000e-01,-0.00000e+00,
5.4600285e-05,4.56000e-01,7.99999e-02,
5.4700286e-05,4.48000e-01,-0.00000e+00,
5.4800286e-05,4.56000e-01,7.99999e-02,
5.4900287e-05,4.48000e-01,-0.00000e+00,
5.5000288e-05,4.48000e-01,7.99999e-02,
5.5100289e-05,4.56000e-01,-0.00000e+00,
5.5200289e-05,4.52000e-01,7.99999e-02,
5.5300290e-05,4.60000e-01,-0.00000e+00,
5.5400291e-05,4.52000e-01,7.99999e-02,
5.5500292e-05,4.60000e-01,7.99999e-02,
5.5600292e-05,4.60000e-01,7.99999e-02,
5.5700293e-05,4.56000e-01,-0.00000e+00,
