Time,RA2,RA1,
-2.5837317e-05,4.00000e-02,3.36000e+00,
-2.5817317e-05,4.00000e-02,3.32000e+00,
-2.5797317e-05,4.00000e-02,3.36000e+00,
-2.5777317e-05,3.60000e-02,3.32000e+00,
-2.5757317e-05,3.20000e-02,3.36000e+00,
-2.5737318e-05,3.20000e-02,3.32000e+00,
-2.5717318e-05,3.60000e-02,3.32000e+00,
-2.5697318e-05,3.60000e-02,3.36000e+00,
-2.5677318e-05,4.00000e-02,3.32000e+00,
-2.5657318e-05,4.00000e-02,3.36000e+00,
-2.5637319e-05,4.00000e-02,3.36000e+00,
-2.5617319e-05,3.60000e-02,3.36000e+00,
-2.5597319e-05,3.60000e-02,3.32000e+00,
-2.5577319e-05,4.00000e-02,3.32000e+00,
-2.5557320e-05,4.00000e-02,3.36000e+00,
-2.5537320e-05,4.00000e-02,3.36000e+00,
-2.5517320e-05,4.00000e-02,3.36000e+00,
-2.5497320e-05,3.60000e-02,3.36000e+00,
-2.5477320e-05,3.20000e-02,3.36000e+00,
-2.5457321e-05,3.60000e-02,3.36000e+00,
-2.5437321e-05,4.00000e-02,3.36000e+00,
-2.5417321e-05,4.00000e-02,3.36000e+00,
-2.5397321e-05,4.40000e-02,3.36000e+00,
-2.5377321e-05,4.00000e-02,3.32000e+00,
-2.5357322e-05,4.00000e-02,3.36000e+00,
-2.5337322e-05,4.00000e-02,3.36000e+00,
-2.5317322e-05,4.00000e-02,3.36000e+00,
-2.5297322e-05,4.00000e-02,3.36000e+00,
-2.5277322e-05,4.00000e-02,3.36000e+00,
-2.5257323e-05,3.60000e-02,3.32000e+00,
-2.5237323e-05,3.20000e-02,3.32000e+00,
-2.5217323e-05,3.20000e-02,3.36000e+00,
-2.5197323e-05,3.20000e-02,3.32000e+00,
-2.5177324e-05,3.60000e-02,3.32000e+00,
-2.5157324e-05,4.00000e-02,3.36000e+00,
-2.5137324e-05,4.00000e-02,3.36000e+00,
-2.5117324e-05,4.40000e-02,3.36000e+00,
-2.5097324e-05,4.40000e-02,3.36000e+00,
-2.5077325e-05,4.00000e-02,3.36000e+00,
-2.5057325e-05,4.00000e-02,3.36000e+00,
-2.5037325e-05,4.40000e-02,3.36000e+00,
-2.5017325e-05,4.00000e-02,3.36000e+00,
-2.4997325e-05,4.00000e-02,3.36000e+00,
-2.4977326e-05,4.00000e-02,3.36000e+00,
-2.4957326e-05,3.60000e-02,3.36000e+00,
-2.4937326e-05,3.60000e-02,3.36000e+00,
-2.4917326e-05,3.60000e-02,3.32000e+00,
-2.4897327e-05,4.00000e-02,3.32000e+00,
-2.4877327e-05,4.00000e-02,3.36000e+00,
-2.4857327e-05,4.40000e-02,3.36000e+00,
-2.4837327e-05,4.00000e-02,3.36000e+00,
-2.4817327e-05,3.60000e-02,3.36000e+00,
-2.4797328e-05,4.00000e-02,3.36000e+00,
-2.4777328e-05,4.00000e-02,3.36000e+00,
-2.4757328e-05,4.00000e-02,3.36000e+00,
-2.4737328e-05,4.00000e-02,3.36000e+00,
-2.4717328e-05,3.60000e-02,3.36000e+00,
-2.4697329e-05,3.60000e-02,3.32000e+00,
-2.4677329e-05,3.20000e-02,3.36000e+00,
-2.4657329e-05,3.60000e-02,3.32000e+00,
-2.4637329e-05,4.00000e-02,3.36000e+00,
-2.4617329e-05,4.00000e-02,3.36000e+00,
-2.4597330e-05,4.40000e-02,3.36000e+00,
-2.4577330e-05,4.00000e-02,3.36000e+00,
-2.4557330e-05,4.00000e-02,3.36000e+00,
-2.4537330e-05,3.60000e-02,3.36000e+00,
-2.4517331e-05,4.00000e-02,3.32000e+00,
-2.4497331e-05,4.00000e-02,3.36000e+00,
-2.4477331e-05,4.00000e-02,3.32000e+00,
-2.4457331e-05,4.00000e-02,3.32000e+00,
-2.4437331e-05,3.60000e-02,3.32000e+00,
-2.4417332e-05,3.60000e-02,3.36000e+00,
-2.4397332e-05,3.60000e-02,3.36000e+00,
-2.4377332e-05,3.60000e-02,3.32000e+00,
-2.4357332e-05,4.00000e-02,3.36000e+00,
-2.4337332e-05,4.00000e-02,3.36000e+00,
-2.4317333e-05,4.00000e-02,3.32000e+00,
-2.4297333e-05,3.60000e-02,3.36000e+00,
-2.4277333e-05,3.60000e-02,3.36000e+00,
-2.4257333e-05,3.60000e-02,3.36000e+00,
-2.4237333e-05,3.60000e-02,3.32000e+00,
-2.4217334e-05,4.00000e-02,3.32000e+00,
-2.4197334e-05,4.00000e-02,3.32000e+00,
-2.4177334e-05,4.00000e-02,3.36000e+00,
-2.4157334e-05,3.60000e-02,3.36000e+00,
-2.4137335e-05,3.60000e-02,3.36000e+00,
-2.4117335e-05,3.60000e-02,3.36000e+00,
-2.4097335e-05,4.00000e-02,3.36000e+00,
-2.4077335e-05,4.00000e-02,3.36000e+00,
-2.4057335e-05,4.00000e-02,3.36000e+00,
-2.4037336e-05,4.00000e-02,3.36000e+00,
-2.4017336e-05,4.00000e-02,3.36000e+00,
-2.3997336e-05,3.60000e-02,3.36000e+00,
-2.3977336e-05,4.00000e-02,3.36000e+00,
-2.3957336e-05,3.60000e-02,3.32000e+00,
-2.3937337e-05,4.00000e-02,3.32000e+00,
-2.3917337e-05,4.00000e-02,3.36000e+00,
-2.3897337e-05,3.60000e-02,3.32000e+00,
-2.3877337e-05,3.60000e-02,3.36000e+00,
-2.3857338e-05,3.60000e-02,3.32000e+00,
-2.3837338e-05,3.60000e-02,3.36000e+00,
-2.3817338e-05,4.00000e-02,3.36000e+00,
-2.3797338e-05,4.00000e-02,3.32000e+00,
-2.3777338e-05,4.00000e-02,3.32000e+00,
-2.3757339e-05,3.60000e-02,3.32000e+00,
-2.3737339e-05,3.60000e-02,3.36000e+00,
-2.3717339e-05,3.60000e-02,3.32000e+00,
-2.3697339e-05,4.00000e-02,3.36000e+00,
-2.3677339e-05,4.00000e-02,3.36000e+00,
-2.3657340e-05,4.00000e-02,3.36000e+00,
-2.3637340e-05,4.00000e-02,3.32000e+00,
-2.3617340e-05,3.60000e-02,3.32000e+00,
-2.3597340e-05,3.60000e-02,3.36000e+00,
-2.3577340e-05,3.60000e-02,3.36000e+00,
-2.3557341e-05,4.00000e-02,3.32000e+00,
-2.3537341e-05,4.00000e-02,3.36000e+00,
-2.3517341e-05,4.00000e-02,3.36000e+00,
-2.3497341e-05,3.60000e-02,3.36000e+00,
-2.3477342e-05,3.60000e-02,3.36000e+00,
-2.3457342e-05,3.60000e-02,3.36000e+00,
-2.3437342e-05,4.00000e-02,3.36000e+00,
-2.3417342e-05,4.00000e-02,3.32000e+00,
-2.3397342e-05,4.00000e-02,3.36000e+00,
-2.3377343e-05,4.00000e-02,3.36000e+00,
-2.3357343e-05,3.60000e-02,3.36000e+00,
-2.3337343e-05,3.60000e-02,3.36000e+00,
-2.3317343e-05,3.60000e-02,3.36000e+00,
-2.3297343e-05,3.60000e-02,3.32000e+00,
-2.3277344e-05,4.00000e-02,3.36000e+00,
-2.3257344e-05,4.00000e-02,3.32000e+00,
-2.3237344e-05,4.00000e-02,3.36000e+00,
-2.3217344e-05,3.60000e-02,3.36000e+00,
-2.3197344e-05,3.60000e-02,3.32000e+00,
-2.3177345e-05,3.60000e-02,3.32000e+00,
-2.3157345e-05,4.00000e-02,3.32000e+00,
-2.3137345e-05,4.00000e-02,3.36000e+00,
-2.3117345e-05,4.00000e-02,3.36000e+00,
-2.3097346e-05,4.00000e-02,3.36000e+00,
-2.3077346e-05,3.60000e-02,3.36000e+00,
-2.3057346e-05,3.60000e-02,3.32000e+00,
-2.3037346e-05,3.60000e-02,3.36000e+00,
-2.3017346e-05,4.00000e-02,3.36000e+00,
-2.2997347e-05,4.40000e-02,3.36000e+00,
-2.2977347e-05,4.00000e-02,3.36000e+00,
-2.2957347e-05,4.00000e-02,3.36000e+00,
-2.2937347e-05,4.00000e-02,3.36000e+00,
-2.2917347e-05,3.60000e-02,3.36000e+00,
-2.2897348e-05,4.00000e-02,3.32000e+00,
-2.2877348e-05,4.00000e-02,3.32000e+00,
-2.2857348e-05,4.00000e-02,3.32000e+00,
-2.2837348e-05,4.00000e-02,3.36000e+00,
-2.2817349e-05,3.60000e-02,3.36000e+00,
-2.2797349e-05,3.60000e-02,3.36000e+00,
-2.2777349e-05,3.60000e-02,3.32000e+00,
-2.2757349e-05,4.00000e-02,3.36000e+00,
-2.2737349e-05,4.40000e-02,3.32000e+00,
-2.2717350e-05,4.00000e-02,3.36000e+00,
-2.2697350e-05,4.00000e-02,3.32000e+00,
-2.2677350e-05,3.60000e-02,3.36000e+00,
-2.2657350e-05,4.00000e-02,3.36000e+00,
-2.2637350e-05,4.00000e-02,3.36000e+00,
-2.2617351e-05,4.00000e-02,3.36000e+00,
-2.2597351e-05,4.00000e-02,3.36000e+00,
-2.2577351e-05,4.00000e-02,3.32000e+00,
-2.2557351e-05,3.60000e-02,3.32000e+00,
-2.2537351e-05,3.60000e-02,3.36000e+00,
-2.2517352e-05,3.60000e-02,3.36000e+00,
-2.2497352e-05,4.00000e-02,3.36000e+00,
-2.2477352e-05,4.00000e-02,3.36000e+00,
-2.2457352e-05,4.00000e-02,3.36000e+00,
-2.2437353e-05,4.00000e-02,3.36000e+00,
-2.2417353e-05,3.60000e-02,3.36000e+00,
-2.2397353e-05,3.60000e-02,3.36000e+00,
-2.2377353e-05,3.60000e-02,3.32000e+00,
-2.2357353e-05,4.00000e-02,3.36000e+00,
-2.2337354e-05,4.00000e-02,3.36000e+00,
-2.2317354e-05,4.00000e-02,3.36000e+00,
-2.2297354e-05,4.00000e-02,3.32000e+00,
-2.2277354e-05,3.60000e-02,3.36000e+00,
-2.2257354e-05,3.60000e-02,3.36000e+00,
-2.2237355e-05,3.60000e-02,3.36000e+00,
-2.2217355e-05,4.00000e-02,3.32000e+00,
-2.2197355e-05,4.40000e-02,3.36000e+00,
-2.2177355e-05,4.00000e-02,3.36000e+00,
-2.2157355e-05,4.00000e-02,3.32000e+00,
-2.2137356e-05,3.60000e-02,3.36000e+00,
-2.2117356e-05,3.60000e-02,3.36000e+00,
-2.2097356e-05,4.00000e-02,3.36000e+00,
-2.2077356e-05,4.00000e-02,3.36000e+00,
-2.2057357e-05,4.00000e-02,3.36000e+00,
-2.2037357e-05,3.60000e-02,3.36000e+00,
-2.2017357e-05,3.60000e-02,3.36000e+00,
-2.1997357e-05,3.20000e-02,3.32000e+00,
-2.1977357e-05,3.60000e-02,3.32000e+00,
-2.1957358e-05,4.00000e-02,3.36000e+00,
-2.1937358e-05,4.00000e-02,3.36000e+00,
-2.1917358e-05,4.00000e-02,3.36000e+00,
-2.1897358e-05,3.60000e-02,3.36000e+00,
-2.1877358e-05,3.60000e-02,3.36000e+00,
-2.1857359e-05,3.60000e-02,3.32000e+00,
-2.1837359e-05,3.60000e-02,3.36000e+00,
-2.1817359e-05,4.00000e-02,3.36000e+00,
-2.1797359e-05,4.00000e-02,3.36000e+00,
-2.1777360e-05,4.00000e-02,3.32000e+00,
-2.1757360e-05,4.00000e-02,3.32000e+00,
-2.1737360e-05,3.60000e-02,3.36000e+00,
-2.1717360e-05,3.60000e-02,3.32000e+00,
-2.1697360e-05,4.00000e-02,3.36000e+00,
-2.1677361e-05,4.00000e-02,3.36000e+00,
-2.1657361e-05,4.40000e-02,3.36000e+00,
-2.1637361e-05,3.60000e-02,3.36000e+00,
-2.1617361e-05,3.60000e-02,3.36000e+00,
-2.1597361e-05,3.60000e-02,3.36000e+00,
-2.1577362e-05,3.60000e-02,3.32000e+00,
-2.1557362e-05,4.00000e-02,3.36000e+00,
-2.1537362e-05,4.00000e-02,3.32000e+00,
-2.1517362e-05,4.00000e-02,3.32000e+00,
-2.1497362e-05,3.60000e-02,3.32000e+00,
-2.1477363e-05,3.60000e-02,3.32000e+00,
-2.1457363e-05,3.60000e-02,3.36000e+00,
-2.1437363e-05,3.60000e-02,3.32000e+00,
-2.1417363e-05,4.00000e-02,3.36000e+00,
-2.1397364e-05,4.00000e-02,3.36000e+00,
-2.1377364e-05,4.00000e-02,3.36000e+00,
-2.1357364e-05,3.60000e-02,3.36000e+00,
-2.1337364e-05,3.60000e-02,3.36000e+00,
-2.1317364e-05,3.60000e-02,3.36000e+00,
-2.1297365e-05,4.00000e-02,3.36000e+00,
-2.1277365e-05,4.40000e-02,3.36000e+00,
-2.1257365e-05,4.40000e-02,3.36000e+00,
-2.1237365e-05,4.00000e-02,3.36000e+00,
-2.1217365e-05,3.60000e-02,3.36000e+00,
-2.1197366e-05,3.60000e-02,3.36000e+00,
-2.1177366e-05,3.60000e-02,3.36000e+00,
-2.1157366e-05,4.00000e-02,3.36000e+00,
-2.1137366e-05,4.00000e-02,3.36000e+00,
-2.1117366e-05,4.00000e-02,3.36000e+00,
-2.1097367e-05,3.60000e-02,3.36000e+00,
-2.1077367e-05,3.60000e-02,3.36000e+00,
-2.1057367e-05,3.60000e-02,3.36000e+00,
-2.1037367e-05,4.00000e-02,3.36000e+00,
-2.1017368e-05,4.00000e-02,3.36000e+00,
-2.0997368e-05,4.00000e-02,3.36000e+00,
-2.0977368e-05,4.00000e-02,3.36000e+00,
-2.0957368e-05,3.60000e-02,3.36000e+00,
-2.0937368e-05,3.60000e-02,3.36000e+00,
-2.0917369e-05,3.60000e-02,3.32000e+00,
-2.0897369e-05,4.00000e-02,3.36000e+00,
-2.0877369e-05,4.00000e-02,3.36000e+00,
-2.0857369e-05,4.40000e-02,3.36000e+00,
-2.0837369e-05,3.60000e-02,3.32000e+00,
-2.0817370e-05,3.60000e-02,3.36000e+00,
-2.0797370e-05,3.60000e-02,3.36000e+00,
-2.0777370e-05,4.00000e-02,3.36000e+00,
-2.0757370e-05,4.00000e-02,3.36000e+00,
-2.0737371e-05,4.00000e-02,3.32000e+00,
-2.0717371e-05,4.00000e-02,3.36000e+00,
-2.0697371e-05,3.60000e-02,3.36000e+00,
-2.0677371e-05,3.60000e-02,3.36000e+00,
-2.0657371e-05,3.60000e-02,3.32000e+00,
-2.0637372e-05,4.00000e-02,3.32000e+00,
-2.0617372e-05,4.00000e-02,3.36000e+00,
-2.0597372e-05,4.00000e-02,3.36000e+00,
-2.0577372e-05,4.00000e-02,3.36000e+00,
-2.0557372e-05,3.60000e-02,3.36000e+00,
-2.0537373e-05,3.60000e-02,3.36000e+00,
-2.0517373e-05,3.60000e-02,3.36000e+00,
-2.0497373e-05,4.00000e-02,3.36000e+00,
-2.0477373e-05,4.00000e-02,3.36000e+00,
-2.0457373e-05,4.00000e-02,3.32000e+00,
-2.0437374e-05,3.60000e-02,3.36000e+00,
-2.0417374e-05,3.60000e-02,3.36000e+00,
-2.0397374e-05,3.60000e-02,3.36000e+00,
-2.0377374e-05,4.00000e-02,3.36000e+00,
-2.0357375e-05,4.00000e-02,3.36000e+00,
-2.0337375e-05,4.00000e-02,3.36000e+00,
-2.0317375e-05,4.00000e-02,3.36000e+00,
-2.0297375e-05,3.60000e-02,3.36000e+00,
-2.0277375e-05,3.60000e-02,3.36000e+00,
-2.0257376e-05,3.60000e-02,3.36000e+00,
-2.0237376e-05,3.60000e-02,3.36000e+00,
-2.0217376e-05,4.00000e-02,3.32000e+00,
-2.0197376e-05,4.00000e-02,3.36000e+00,
-2.0177376e-05,4.00000e-02,3.32000e+00,
-2.0157377e-05,3.60000e-02,3.36000e+00,
-2.0137377e-05,3.60000e-02,3.36000e+00,
-2.0117377e-05,3.60000e-02,3.32000e+00,
-2.0097377e-05,4.00000e-02,3.32000e+00,
-2.0077377e-05,4.00000e-02,3.36000e+00,
-2.0057378e-05,4.00000e-02,3.36000e+00,
-2.0037378e-05,4.00000e-02,3.36000e+00,
-2.0017378e-05,3.60000e-02,3.36000e+00,
-1.9997378e-05,3.60000e-02,3.36000e+00,
-1.9977379e-05,3.60000e-02,3.32000e+00,
-1.9957379e-05,4.00000e-02,3.36000e+00,
-1.9937379e-05,4.00000e-02,3.36000e+00,
-1.9917379e-05,4.00000e-02,3.36000e+00,
-1.9897379e-05,4.00000e-02,3.36000e+00,
-1.9877380e-05,3.60000e-02,3.36000e+00,
-1.9857380e-05,3.60000e-02,3.32000e+00,
-1.9837380e-05,4.00000e-02,3.36000e+00,
-1.9817380e-05,4.00000e-02,3.36000e+00,
-1.9797380e-05,4.40000e-02,3.36000e+00,
-1.9777381e-05,4.00000e-02,3.32000e+00,
-1.9757381e-05,3.60000e-02,3.36000e+00,
-1.9737381e-05,3.60000e-02,3.36000e+00,
-1.9717381e-05,3.60000e-02,3.36000e+00,
-1.9697382e-05,3.60000e-02,3.32000e+00,
-1.9677382e-05,4.00000e-02,3.36000e+00,
-1.9657382e-05,4.00000e-02,3.36000e+00,
-1.9637382e-05,4.00000e-02,3.36000e+00,
-1.9617382e-05,3.60000e-02,3.32000e+00,
-1.9597383e-05,3.60000e-02,3.36000e+00,
-1.9577383e-05,3.60000e-02,3.36000e+00,
-1.9557383e-05,4.00000e-02,3.32000e+00,
-1.9537383e-05,4.00000e-02,3.36000e+00,
-1.9517383e-05,4.00000e-02,3.36000e+00,
-1.9497384e-05,3.60000e-02,3.36000e+00,
-1.9477384e-05,3.60000e-02,3.32000e+00,
-1.9457384e-05,3.60000e-02,3.36000e+00,
-1.9437384e-05,3.60000e-02,3.36000e+00,
-1.9417384e-05,4.00000e-02,3.36000e+00,
-1.9397385e-05,4.00000e-02,3.32000e+00,
-1.9377385e-05,4.00000e-02,3.36000e+00,
-1.9357385e-05,3.60000e-02,3.32000e+00,
-1.9337385e-05,3.60000e-02,3.36000e+00,
-1.9317386e-05,3.60000e-02,3.32000e+00,
-1.9297386e-05,4.00000e-02,3.36000e+00,
-1.9277386e-05,4.00000e-02,3.36000e+00,
-1.9257386e-05,4.00000e-02,3.36000e+00,
-1.9237386e-05,3.60000e-02,3.36000e+00,
-1.9217387e-05,3.60000e-02,3.32000e+00,
-1.9197387e-05,3.60000e-02,3.32000e+00,
-1.9177387e-05,3.60000e-02,3.36000e+00,
-1.9157387e-05,4.00000e-02,3.32000e+00,
-1.9137387e-05,4.00000e-02,3.36000e+00,
-1.9117388e-05,4.00000e-02,3.36000e+00,
-1.9097388e-05,4.00000e-02,3.36000e+00,
-1.9077388e-05,3.60000e-02,3.36000e+00,
-1.9057388e-05,3.60000e-02,3.36000e+00,
-1.9037388e-05,4.00000e-02,3.36000e+00,
-1.9017389e-05,4.00000e-02,3.36000e+00,
-1.8997389e-05,4.00000e-02,3.36000e+00,
-1.8977389e-05,3.60000e-02,3.36000e+00,
-1.8957389e-05,3.60000e-02,3.32000e+00,
-1.8937390e-05,3.60000e-02,3.36000e+00,
-1.8917390e-05,4.00000e-02,3.36000e+00,
-1.8897390e-05,4.00000e-02,3.36000e+00,
-1.8877390e-05,4.40000e-02,3.32000e+00,
-1.8857390e-05,4.00000e-02,3.36000e+00,
-1.8837391e-05,4.00000e-02,3.36000e+00,
-1.8817391e-05,3.60000e-02,3.36000e+00,
-1.8797391e-05,3.60000e-02,3.32000e+00,
-1.8777391e-05,4.00000e-02,3.36000e+00,
-1.8757391e-05,4.00000e-02,3.36000e+00,
-1.8737392e-05,4.00000e-02,3.36000e+00,
-1.8717392e-05,2.40000e-02,3.32000e+00,
-1.8697392e-05,2.00000e-02,3.32000e+00,
-1.8677392e-05,9.60000e-02,3.40000e+00,
-1.8657393e-05,2.40000e-02,3.28000e+00,
-1.8637393e-05,1.60000e-02,3.36000e+00,
-1.8617393e-05,9.20000e-02,3.40000e+00,
-1.8597393e-05,3.60000e-02,3.32000e+00,
-1.8577393e-05,2.80000e-02,3.36000e+00,
-1.8557394e-05,3.60000e-02,3.28000e+00,
-1.8537394e-05,1.20000e-02,3.32000e+00,
-1.8517394e-05,4.00001e-03,3.36000e+00,
-1.8497394e-05,8.40000e-02,3.36000e+00,
-1.8477394e-05,4.40000e-02,3.32000e+00,
-1.8457395e-05,-8.00002e-03,3.32000e+00,
-1.8437395e-05,6.40000e-02,3.36000e+00,
-1.8417395e-05,5.60000e-02,3.36000e+00,
-1.8397395e-05,2.80000e-02,3.32000e+00,
-1.8377395e-05,5.60000e-02,3.36000e+00,
-1.8357396e-05,4.80000e-02,3.32000e+00,
-1.8337396e-05,5.20000e-02,3.40000e+00,
-1.8317396e-05,4.80000e-02,3.36000e+00,
-1.8297396e-05,2.00000e-02,3.32000e+00,
-1.8277397e-05,1.60000e-02,3.32000e+00,
-1.8257397e-05,3.60000e-02,3.32000e+00,
-1.8237397e-05,4.00000e-02,3.36000e+00,
-1.8217397e-05,2.40000e-02,3.32000e+00,
-1.8197397e-05,4.00000e-02,3.36000e+00,
-1.8177398e-05,4.80000e-02,3.36000e+00,
-1.8157398e-05,4.40000e-02,3.36000e+00,
-1.8137398e-05,4.00000e-02,3.36000e+00,
-1.8117398e-05,3.20000e-02,3.36000e+00,
-1.8097398e-05,3.60000e-02,3.36000e+00,
-1.8077399e-05,4.00000e-02,3.36000e+00,
-1.8057399e-05,3.60000e-02,3.36000e+00,
-1.8037399e-05,2.80000e-02,3.32000e+00,
-1.8017399e-05,3.20000e-02,3.32000e+00,
-1.7997399e-05,3.60000e-02,3.36000e+00,
-1.7977400e-05,3.20000e-02,3.32000e+00,
-1.7957400e-05,4.00000e-02,3.32000e+00,
-1.7937400e-05,4.80000e-02,3.32000e+00,
-1.7917400e-05,5.20000e-02,3.36000e+00,
-1.7897401e-05,5.20000e-02,3.36000e+00,
-1.7877401e-05,4.40000e-02,3.36000e+00,
-1.7857401e-05,4.00000e-02,3.36000e+00,
-1.7837401e-05,4.40000e-02,3.36000e+00,
-1.7817401e-05,4.00000e-02,3.32000e+00,
-1.7797402e-05,2.80000e-02,3.32000e+00,
-1.7777402e-05,2.80000e-02,3.36000e+00,
-1.7757402e-05,3.20000e-02,3.36000e+00,
-1.7737402e-05,3.20000e-02,3.32000e+00,
-1.7717402e-05,3.60000e-02,3.32000e+00,
-1.7697403e-05,4.00000e-02,3.32000e+00,
-1.7677403e-05,4.00000e-02,3.36000e+00,
-1.7657403e-05,4.00000e-02,3.36000e+00,
-1.7637403e-05,4.00000e-02,3.36000e+00,
-1.7617404e-05,4.00000e-02,3.32000e+00,
-1.7597404e-05,3.60000e-02,3.32000e+00,
-1.7577404e-05,4.00000e-02,3.36000e+00,
-1.7557404e-05,4.00000e-02,3.36000e+00,
-1.7537404e-05,4.40000e-02,3.36000e+00,
-1.7517405e-05,4.00000e-02,3.36000e+00,
-1.7497405e-05,4.00000e-02,3.36000e+00,
-1.7477405e-05,3.60000e-02,3.36000e+00,
-1.7457405e-05,3.60000e-02,3.36000e+00,
-1.7437405e-05,4.00000e-02,3.36000e+00,
-1.7417406e-05,4.40000e-02,3.36000e+00,
-1.7397406e-05,4.00000e-02,3.36000e+00,
-1.7377406e-05,4.00000e-02,3.36000e+00,
-1.7357406e-05,3.60000e-02,3.32000e+00,
-1.7337406e-05,3.20000e-02,3.32000e+00,
-1.7317407e-05,3.20000e-02,3.32000e+00,
-1.7297407e-05,3.20000e-02,3.32000e+00,
-1.7277407e-05,4.00000e-02,3.32000e+00,
-1.7257407e-05,4.80000e-02,3.36000e+00,
-1.7237408e-05,4.40000e-02,3.36000e+00,
-1.7217408e-05,4.40000e-02,3.36000e+00,
-1.7197408e-05,4.00000e-02,3.36000e+00,
-1.7177408e-05,4.00000e-02,3.36000e+00,
-1.7157408e-05,4.00000e-02,3.36000e+00,
-1.7137409e-05,4.00000e-02,3.32000e+00,
-1.7117409e-05,3.60000e-02,3.32000e+00,
-1.7097409e-05,3.60000e-02,3.32000e+00,
-1.7077409e-05,3.60000e-02,3.36000e+00,
-1.7057409e-05,2.80000e-02,3.32000e+00,
-1.7037410e-05,3.20000e-02,3.36000e+00,
-1.7017410e-05,4.00000e-02,3.32000e+00,
-1.6997410e-05,4.40000e-02,3.36000e+00,
-1.6977410e-05,4.40000e-02,3.36000e+00,
-1.6957410e-05,4.40000e-02,3.36000e+00,
-1.6937411e-05,4.00000e-02,3.36000e+00,
-1.6917411e-05,4.00000e-02,3.36000e+00,
-1.6897411e-05,4.00000e-02,3.32000e+00,
-1.6877411e-05,4.00000e-02,3.32000e+00,
-1.6857412e-05,3.60000e-02,3.32000e+00,
-1.6837412e-05,3.60000e-02,3.36000e+00,
-1.6817412e-05,3.60000e-02,3.32000e+00,
-1.6797412e-05,3.20000e-02,3.36000e+00,
-1.6777412e-05,4.00000e-02,3.36000e+00,
-1.6757413e-05,4.80000e-02,3.36000e+00,
-1.6737413e-05,4.40000e-02,3.32000e+00,
-1.6717413e-05,4.40000e-02,3.36000e+00,
-1.6697413e-05,4.40000e-02,3.36000e+00,
-1.6677413e-05,3.60000e-02,3.36000e+00,
-1.6657414e-05,3.60000e-02,3.36000e+00,
-1.6637414e-05,3.60000e-02,3.32000e+00,
-1.6617414e-05,2.80000e-02,3.32000e+00,
-1.6597414e-05,2.80000e-02,3.32000e+00,
-1.6577414e-05,3.60000e-02,3.32000e+00,
-1.6557415e-05,2.80000e-02,3.36000e+00,
-1.6537415e-05,3.60000e-02,3.32000e+00,
-1.6517415e-05,4.40000e-02,3.36000e+00,
-1.6497415e-05,4.40000e-02,3.36000e+00,
-1.6477416e-05,5.20000e-02,3.36000e+00,
-1.6457416e-05,5.20000e-02,3.36000e+00,
-1.6437416e-05,4.80000e-02,3.36000e+00,
-1.6417416e-05,4.00000e-02,3.32000e+00,
-1.6397416e-05,3.60000e-02,3.36000e+00,
-1.6377417e-05,3.20000e-02,3.36000e+00,
-1.6357417e-05,3.20000e-02,3.36000e+00,
-1.6337417e-05,3.60000e-02,3.36000e+00,
-1.6317417e-05,3.20000e-02,3.32000e+00,
-1.6297417e-05,3.20000e-02,3.36000e+00,
-1.6277418e-05,4.00000e-02,3.36000e+00,
-1.6257418e-05,4.00000e-02,3.36000e+00,
-1.6237418e-05,3.60000e-02,3.32000e+00,
-1.6217418e-05,4.80000e-02,3.36000e+00,
-1.6197419e-05,5.20000e-02,3.36000e+00,
-1.6177419e-05,3.60000e-02,3.36000e+00,
-1.6157419e-05,4.00000e-02,3.36000e+00,
-1.6137419e-05,2.80000e-02,3.36000e+00,
-1.6117419e-05,2.80000e-02,3.32000e+00,
-1.6097420e-05,3.60000e-02,3.36000e+00,
-1.6077420e-05,4.00000e-02,3.36000e+00,
-1.6057420e-05,3.60000e-02,3.36000e+00,
-1.6037420e-05,4.00000e-02,3.32000e+00,
-1.6017420e-05,4.80000e-02,3.36000e+00,
-1.5997421e-05,4.00000e-02,3.36000e+00,
-1.5977421e-05,4.00000e-02,3.36000e+00,
-1.5957421e-05,5.20000e-02,3.36000e+00,
-1.5937421e-05,4.40000e-02,3.36000e+00,
-1.5917421e-05,4.00000e-02,3.36000e+00,
-1.5897422e-05,3.60000e-02,3.32000e+00,
-1.5877422e-05,2.80000e-02,3.36000e+00,
-1.5857422e-05,2.80000e-02,3.36000e+00,
-1.5837422e-05,3.20000e-02,3.32000e+00,
-1.5817423e-05,3.60000e-02,3.32000e+00,
-1.5797423e-05,4.00000e-02,3.36000e+00,
-1.5777423e-05,4.40000e-02,3.36000e+00,
-1.5757423e-05,4.00000e-02,3.36000e+00,
-1.5737423e-05,4.00000e-02,3.32000e+00,
-1.5717424e-05,4.00000e-02,3.36000e+00,
-1.5697424e-05,4.00000e-02,3.36000e+00,
-1.5677424e-05,4.40000e-02,3.32000e+00,
-1.5657424e-05,4.00000e-02,3.36000e+00,
-1.5637424e-05,3.60000e-02,3.36000e+00,
-1.5617425e-05,3.60000e-02,3.36000e+00,
-1.5597425e-05,3.20000e-02,3.32000e+00,
-1.5577425e-05,3.60000e-02,3.36000e+00,
-1.5557425e-05,4.00000e-02,3.32000e+00,
-1.5537425e-05,4.40000e-02,3.36000e+00,
-1.5517426e-05,4.00000e-02,3.36000e+00,
-1.5497426e-05,4.00000e-02,3.36000e+00,
