Time,RA2,RA1,
4.0300161e-05,3.52000e-01,7.99999e-02,
4.0400162e-05,3.52000e-01,7.99999e-02,
4.0500163e-05,3.56000e-01,7.99999e-02,
4.0600164e-05,3.52000e-01,7.99999e-02,
4.0700164e-05,3.56000e-01,7.99999e-02,
4.0800165e-05,3.56000e-01,7.99999e-02,
4.0900166e-05,3.52000e-01,7.99999e-02,
4.1000167e-05,3.56000e-01,7.99999e-02,
4.1100167e-05,3.60000e-01,7.99999e-02,
4.1200168e-05,3.60000e-01,7.99999e-02,
4.1300169e-05,3.56000e-01,7.99999e-02,
4.1400170e-05,3.56000e-01,7.99999e-02,
4.1500170e-05,3.60000e-01,7.99999e-02,
4.1600171e-05,3.60000e-01,7.99999e-02,
4.1700172e-05,3.64000e-01,-0.00000e+00,
4.1800173e-05,3.60000e-01,7.99999e-02,
4.1900174e-05,3.64000e-01,7.99999e-02,
4.2000174e-05,3.60000e-01,7.99999e-02,
4.2100175e-05,3.68000e-01,-0.00000e+00,
4.2200176e-05,3.68000e-01,7.99999e-02,
4.2300177e-05,3.60000e-01,7.99999e-02,
4.2400177e-05,3.64000e-01,7.99999e-02,
4.2500178e-05,3.72000e-01,7.99999e-02,
4.2600179e-05,3.64000e-01,7.99999e-02,
4.2700180e-05,3.72000e-01,7.99999e-02,
4.2800180e-05,3.64000e-01,7.99999e-02,
4.2900181e-05,3.76000e-01,7.99999e-02,
4.3000182e-05,3.68000e-01,7.99999e-02,
4.3100183e-05,3.72000e-01,7.99999e-02,
4.3200183e-05,3.76000e-01,7.99999e-02,
4.3300184e-05,3.68000e-01,7.99999e-02,
4.3400185e-05,3.72000e-01,7.99999e-02,
4.3500186e-05,3.76000e-01,7.99999e-02,
4.3600186e-05,3.72000e-01,7.99999e-02,
4.3700187e-05,3.80000e-01,7.99999e-02,
4.3800188e-05,3.72000e-01,-0.00000e+00,
4.3900189e-05,3.80000e-01,7.99999e-02,
4.4000190e-05,3.80000e-01,7.99999e-02,
4.4100190e-05,3.76000e-01,-0.00000e+00,
4.4200191e-05,3.76000e-01,7.99999e-02,
4.4300192e-05,3.84000e-01,-0.00000e+00,
4.4400193e-05,3.84000e-01,7.99999e-02,
4.4500193e-05,3.76000e-01,-0.00000e+00,
4.4600194e-05,3.76000e-01,7.99999e-02,
4.4700195e-05,3.88000e-01,-0.00000e+00,
4.4800196e-05,3.88000e-01,7.99999e-02,
4.4900196e-05,3.80000e-01,-0.00000e+00,
4.5000197e-05,3.88000e-01,7.99999e-02,
4.5100198e-05,3.80000e-01,7.99999e-02,
4.5200199e-05,3.88000e-01,7.99999e-02,
4.5300199e-05,3.84000e-01,-0.00000e+00,
4.5400200e-05,3.88000e-01,7.99999e-02,
4.5500201e-05,3.92000e-01,-0.00000e+00,
4.5600202e-05,3.92000e-01,7.99999e-02,
4.5700202e-05,3.84000e-01,-0.00000e+00,
4.5800203e-05,3.88000e-01,7.99999e-02,
4.5900204e-05,3.92000e-01,7.99999e-02,
4.6000205e-05,3.92000e-01,7.99999e-02,
4.6100206e-05,3.88000e-01,7.99999e-02,
4.6200206e-05,3.92000e-01,7.99999e-02,
4.6300207e-05,3.88000e-01,-0.00000e+00,
4.6400208e-05,3.96000e-01,7.99999e-02,
4.6500209e-05,3.92000e-01,7.99999e-02,
4.6600209e-05,3.92000e-01,7.99999e-02,
4.6700210e-05,4.00000e-01,-0.00000e+00,
4.6800211e-05,4.00000e-01,7.99999e-02,
4.6900212e-05,3.96000e-01,7.99999e-02,
4.7000212e-05,3.96000e-01,7.99999e-02,
4.7100213e-05,4.00000e-01,-0.00000e+00,
